timestamp,name,free_spaces,max_spaces,occupied_spaces
26102023-1724,Rathaus,30,170,140
12112023-1005,Rathaus,244,250,6
09112023-1025,Rathaus,4,170,166
29102023-1540,Rathaus,124,250,126
18112023-2016,Rathaus,0,0,0
18112023-1701,Rathaus,124,250,126
15112023-2015,Rathaus,90,250,160
29102023-1016,Rathaus,243,250,7
02112023-0930,Rathaus,0,0,0
03112023-1550,Rathaus,65,170,105
01112023-1844,Rathaus,165,250,85
20112023-1750,Rathaus,96,170,74
17112023-1230,Rathaus,62,170,108
26102023-1041,Rathaus,70,170,100
13112023-1444,Rathaus,61,170,109
15112023-1445,Rathaus,61,170,109
09112023-0934,Rathaus,20,170,150
06112023-1625,Rathaus,79,170,91
14112023-1040,Rathaus,0,0,0
27102023-1620,Rathaus,65,170,105
11112023-1155,Rathaus,115,250,135
19112023-1701,Rathaus,80,250,170
29102023-1021,Rathaus,243,250,7
06112023-1240,Rathaus,30,170,140
29102023-0935,Rathaus,243,250,7
07112023-1421,Rathaus,22,170,148
07112023-0950,Rathaus,21,170,149
04112023-0925,Rathaus,204,250,46
26102023-0926,Rathaus,94,170,76
12112023-1624,Rathaus,168,250,82
29102023-1850,Rathaus,81,250,169
26102023-2046,Rathaus,130,250,120
09112023-1235,Rathaus,43,170,127
04112023-1935,Rathaus,68,250,182
14112023-1540,Rathaus,45,170,125
09112023-1220,Rathaus,34,170,136
19112023-1944,Rathaus,130,250,120
18112023-1835,Rathaus,93,250,157
18112023-1945,Rathaus,0,0,0
05112023-1146,Rathaus,160,250,90
01112023-1221,Rathaus,21,170,149
16112023-2031,Rathaus,138,250,112
14112023-1840,Rathaus,233,250,17
01112023-1124,Rathaus,9,170,161
06112023-1840,Rathaus,174,250,76
13112023-1450,Rathaus,62,170,108
10112023-1340,Rathaus,75,170,95
02112023-1706,Rathaus,39,170,131
13112023-1835,Rathaus,193,250,57
03112023-1050,Rathaus,18,170,152
03112023-1024,Rathaus,12,170,158
13112023-1840,Rathaus,197,250,53
15112023-2020,Rathaus,93,250,157
31102023-1820,Rathaus,156,250,94
04112023-1535,Rathaus,122,250,128
31102023-1745,Rathaus,92,170,78
09112023-1946,Rathaus,66,250,184
14112023-1720,Rathaus,103,170,67
15112023-1950,Rathaus,100,250,150
26102023-1335,Rathaus,60,170,110
25102023-2100,Rathaus,178,250,72
31102023-0925,Rathaus,42,170,128
06112023-2014,Rathaus,168,250,82
24102023-1950,Rathaus,171,250,79
18112023-1651,Rathaus,127,250,123
06112023-1229,Rathaus,21,170,149
27102023-1031,Rathaus,77,170,93
01112023-2025,Rathaus,138,250,112
12112023-1529,Rathaus,144,250,106
06112023-1930,Rathaus,178,250,72
20112023-1035,Rathaus,35,170,135
28102023-1140,Rathaus,173,250,77
10112023-1516,Rathaus,104,170,66
