timestamp,name,free_spaces,max_spaces,occupied_spaces
31102023-1316,Am Bahnhof,155,242,87
02112023-1746,Am Bahnhof,196,242,46
11112023-1619,Am Bahnhof,158,242,84
28102023-1900,Am Bahnhof,164,242,78
19112023-1816,Am Bahnhof,199,242,43
09112023-1635,Am Bahnhof,173,242,69
12112023-1825,Am Bahnhof,198,242,44
18112023-1955,Am Bahnhof,153,242,89
12112023-1630,Am Bahnhof,166,242,76
30102023-1220,Am Bahnhof,161,242,81
09112023-1030,Am Bahnhof,147,242,95
29102023-1836,Am Bahnhof,188,242,54
16112023-1639,Am Bahnhof,196,242,46
11112023-1735,Am Bahnhof,174,242,68
08112023-1515,Am Bahnhof,162,242,80
28102023-1850,Am Bahnhof,167,242,75
07112023-1130,Am Bahnhof,153,242,89
13112023-1016,Am Bahnhof,159,242,83
12112023-1235,Am Bahnhof,146,242,96
16112023-1105,Am Bahnhof,157,242,85
08112023-1531,Am Bahnhof,163,242,79
16112023-1840,Am Bahnhof,192,242,50
27102023-0905,Am Bahnhof,187,242,55
12112023-1134,Am Bahnhof,148,242,94
17112023-1540,Am Bahnhof,175,242,67
11112023-2051,Am Bahnhof,163,242,79
26102023-1724,Am Bahnhof,155,242,87
12112023-1005,Am Bahnhof,173,242,69
09112023-1025,Am Bahnhof,149,242,93
29102023-1540,Am Bahnhof,141,242,101
18112023-2016,Am Bahnhof,153,242,89
18112023-1701,Am Bahnhof,153,242,89
15112023-2015,Am Bahnhof,188,242,54
29102023-1016,Am Bahnhof,165,242,77
02112023-0930,Am Bahnhof,162,242,80
03112023-1550,Am Bahnhof,170,242,72
01112023-1844,Am Bahnhof,195,242,47
20112023-1750,Am Bahnhof,197,242,45
17112023-1230,Am Bahnhof,165,242,77
26102023-1041,Am Bahnhof,132,242,110
13112023-1444,Am Bahnhof,175,242,67
15112023-1445,Am Bahnhof,152,242,90
09112023-0934,Am Bahnhof,162,242,80
06112023-1625,Am Bahnhof,202,242,40
14112023-1040,Am Bahnhof,124,242,118
27102023-1620,Am Bahnhof,135,242,107
11112023-1155,Am Bahnhof,156,242,86
19112023-1701,Am Bahnhof,189,242,53
29102023-1021,Am Bahnhof,163,242,79
06112023-1240,Am Bahnhof,176,242,66
29102023-0935,Am Bahnhof,196,242,46
07112023-1421,Am Bahnhof,164,242,78
07112023-0950,Am Bahnhof,165,242,77
04112023-0925,Am Bahnhof,198,242,44
26102023-0926,Am Bahnhof,165,242,77
12112023-1624,Am Bahnhof,165,242,77
29102023-1850,Am Bahnhof,191,242,51
26102023-2046,Am Bahnhof,184,242,58
09112023-1235,Am Bahnhof,150,242,92
04112023-1935,Am Bahnhof,170,242,72
14112023-1540,Am Bahnhof,150,242,92
09112023-1220,Am Bahnhof,153,242,89
19112023-1944,Am Bahnhof,215,242,27
18112023-1835,Am Bahnhof,161,242,81
18112023-1945,Am Bahnhof,155,242,87
05112023-1146,Am Bahnhof,153,242,89
01112023-1221,Am Bahnhof,184,242,58
16112023-2031,Am Bahnhof,189,242,53
14112023-1840,Am Bahnhof,171,242,71
01112023-1124,Am Bahnhof,184,242,58
06112023-1840,Am Bahnhof,211,242,31
13112023-1450,Am Bahnhof,173,242,69
10112023-1340,Am Bahnhof,160,242,82
02112023-1706,Am Bahnhof,183,242,59
13112023-1835,Am Bahnhof,204,242,38
03112023-1050,Am Bahnhof,180,242,62
03112023-1024,Am Bahnhof,191,242,51
13112023-1840,Am Bahnhof,205,242,37
15112023-2020,Am Bahnhof,189,242,53
31102023-1820,Am Bahnhof,211,242,31
04112023-1535,Am Bahnhof,143,242,99
31102023-1745,Am Bahnhof,205,242,37
09112023-1946,Am Bahnhof,184,242,58
14112023-1720,Am Bahnhof,167,242,75
15112023-1950,Am Bahnhof,186,242,56
26102023-1335,Am Bahnhof,94,242,148
25102023-2100,Am Bahnhof,201,242,41
31102023-0925,Am Bahnhof,165,242,77
06112023-2014,Am Bahnhof,202,242,40
24102023-1950,Am Bahnhof,190,242,52
18112023-1651,Am Bahnhof,154,242,88
06112023-1229,Am Bahnhof,176,242,66
27102023-1031,Am Bahnhof,154,242,88
01112023-2025,Am Bahnhof,205,242,37
12112023-1529,Am Bahnhof,160,242,82
06112023-1930,Am Bahnhof,208,242,34
20112023-1035,Am Bahnhof,162,242,80
28102023-1140,Am Bahnhof,156,242,86
10112023-1516,Am Bahnhof,160,242,82
16112023-1820,Am Bahnhof,198,242,44
28102023-1910,Am Bahnhof,157,242,85
20112023-1020,Am Bahnhof,182,242,60
01112023-1506,Am Bahnhof,146,242,96
06112023-0945,Am Bahnhof,176,242,66
16112023-1206,Am Bahnhof,158,242,84
10112023-2025,Am Bahnhof,164,242,78
04112023-1240,Am Bahnhof,162,242,80
26102023-1319,Am Bahnhof,95,242,147
19112023-1501,Am Bahnhof,175,242,67
08112023-2040,Am Bahnhof,199,242,43
01112023-1439,Am Bahnhof,143,242,99
29102023-1246,Am Bahnhof,119,242,123
01112023-1040,Am Bahnhof,184,242,58
13112023-1434,Am Bahnhof,175,242,67
13112023-1409,Am Bahnhof,173,242,69
20112023-1215,Am Bahnhof,169,242,73
04112023-1630,Am Bahnhof,155,242,87
02112023-1646,Am Bahnhof,180,242,62
29102023-1031,Am Bahnhof,158,242,84
29102023-1434,Am Bahnhof,140,242,102
17112023-1955,Am Bahnhof,158,242,84
04112023-1730,Am Bahnhof,172,242,70
09112023-1320,Am Bahnhof,157,242,85
08112023-1035,Am Bahnhof,163,242,79
28102023-2000,Am Bahnhof,160,242,82
12112023-1550,Am Bahnhof,160,242,82
13112023-1030,Am Bahnhof,161,242,81
01112023-2100,Am Bahnhof,208,242,34
15112023-2011,Am Bahnhof,187,242,55
30102023-1921,Am Bahnhof,208,242,34
29102023-1155,Am Bahnhof,122,242,120
29102023-2101,Am Bahnhof,205,242,37
15112023-1814,Am Bahnhof,178,242,64
07112023-1735,Am Bahnhof,193,242,49
29102023-1216,Am Bahnhof,119,242,123
28102023-1526,Am Bahnhof,133,242,109
03112023-1606,Am Bahnhof,171,242,71
13112023-0941,Am Bahnhof,168,242,74
11112023-1239,Am Bahnhof,154,242,88
28102023-0945,Am Bahnhof,195,242,47
18112023-1535,Am Bahnhof,144,242,98
01112023-1316,Am Bahnhof,127,242,115
28102023-1021,Am Bahnhof,182,242,60
09112023-1445,Am Bahnhof,164,242,78
27102023-0945,Am Bahnhof,178,242,64
29102023-1644,Am Bahnhof,154,242,88
30102023-1035,Am Bahnhof,166,242,76
18112023-1626,Am Bahnhof,149,242,93
10112023-1406,Am Bahnhof,160,242,82
14112023-2030,Am Bahnhof,169,242,73
01112023-2034,Am Bahnhof,206,242,36
13112023-1225,Am Bahnhof,171,242,71
26102023-1126,Am Bahnhof,94,242,148
19112023-0940,Am Bahnhof,206,242,36
19112023-1349,Am Bahnhof,171,242,71
29102023-2001,Am Bahnhof,201,242,41
15112023-1439,Am Bahnhof,152,242,90
01112023-1209,Am Bahnhof,184,242,58
11112023-1730,Am Bahnhof,171,242,71
13112023-1035,Am Bahnhof,161,242,81
10112023-1135,Am Bahnhof,155,242,87
28102023-0901,Am Bahnhof,200,242,42
02112023-1611,Am Bahnhof,173,242,69
31102023-1006,Am Bahnhof,160,242,82
17112023-0919,Am Bahnhof,169,242,73
03112023-2036,Am Bahnhof,174,242,68
29102023-1735,Am Bahnhof,172,242,70
04112023-0946,Am Bahnhof,194,242,48
29102023-1330,Am Bahnhof,119,242,123
10112023-1941,Am Bahnhof,164,242,78
14112023-1535,Am Bahnhof,151,242,91
03112023-2031,Am Bahnhof,173,242,69
05112023-1740,Am Bahnhof,191,242,51
05112023-1516,Am Bahnhof,146,242,96
03112023-1635,Am Bahnhof,183,242,59
18112023-2024,Am Bahnhof,152,242,90
08112023-1135,Am Bahnhof,167,242,75
04112023-1659,Am Bahnhof,165,242,77
19112023-1240,Am Bahnhof,167,242,75
10112023-0915,Am Bahnhof,168,242,74
13112023-2015,Am Bahnhof,200,242,42
02112023-1030,Am Bahnhof,160,242,82
19112023-1210,Am Bahnhof,167,242,75
30102023-1045,Am Bahnhof,163,242,79
20112023-1631,Am Bahnhof,182,242,60
17112023-1526,Am Bahnhof,175,242,67
07112023-1436,Am Bahnhof,162,242,80
07112023-1450,Am Bahnhof,163,242,79
02112023-1650,Am Bahnhof,182,242,60
11112023-1259,Am Bahnhof,150,242,92
20112023-2030,Am Bahnhof,200,242,42
26102023-2030,Am Bahnhof,181,242,61
11112023-1651,Am Bahnhof,163,242,79
01112023-1201,Am Bahnhof,184,242,58
20112023-1445,Am Bahnhof,155,242,87
13112023-1550,Am Bahnhof,186,242,56
27102023-1935,Am Bahnhof,170,242,72
07112023-1240,Am Bahnhof,158,242,84
24102023-2056,Am Bahnhof,205,242,37
09112023-2059,Am Bahnhof,197,242,45
06112023-1800,Am Bahnhof,209,242,33
07112023-1745,Am Bahnhof,194,242,48
12112023-0921,Am Bahnhof,188,242,54
19112023-1530,Am Bahnhof,179,242,63
18112023-1739,Am Bahnhof,154,242,88
14112023-1530,Am Bahnhof,152,242,90
16112023-0950,Am Bahnhof,162,242,80
19112023-1725,Am Bahnhof,193,242,49
01112023-1735,Am Bahnhof,191,242,51
17112023-1025,Am Bahnhof,160,242,82
07112023-1020,Am Bahnhof,159,242,83
28102023-1825,Am Bahnhof,171,242,71
15112023-1020,Am Bahnhof,142,242,100
28102023-1610,Am Bahnhof,135,242,107
17112023-1845,Am Bahnhof,177,242,65
27102023-0915,Am Bahnhof,186,242,56
14112023-1745,Am Bahnhof,168,242,74
14112023-1625,Am Bahnhof,159,242,83
15112023-1745,Am Bahnhof,175,242,67
08112023-0949,Am Bahnhof,167,242,75
08112023-2034,Am Bahnhof,199,242,43
17112023-0941,Am Bahnhof,164,242,78
18112023-2004,Am Bahnhof,153,242,89
30102023-1509,Am Bahnhof,176,242,66
30102023-1250,Am Bahnhof,157,242,85
07112023-1045,Am Bahnhof,158,242,84
11112023-1530,Am Bahnhof,150,242,92
30102023-1415,Am Bahnhof,163,242,79
01112023-1020,Am Bahnhof,184,242,58
02112023-1755,Am Bahnhof,195,242,47
13112023-1506,Am Bahnhof,179,242,63
25102023-1739,Am Bahnhof,169,242,73
07112023-1000,Am Bahnhof,162,242,80
02112023-1041,Am Bahnhof,155,242,87
06112023-0920,Am Bahnhof,180,242,62
14112023-1145,Am Bahnhof,123,242,119
02112023-1420,Am Bahnhof,155,242,87
31102023-1049,Am Bahnhof,155,242,87
13112023-1355,Am Bahnhof,173,242,69
19112023-1451,Am Bahnhof,175,242,67
06112023-1949,Am Bahnhof,205,242,37
01112023-1134,Am Bahnhof,184,242,58
18112023-1755,Am Bahnhof,153,242,89
10112023-1645,Am Bahnhof,174,242,68
17112023-1800,Am Bahnhof,187,242,55
30102023-1535,Am Bahnhof,180,242,62
02112023-1950,Am Bahnhof,210,242,32
30102023-1930,Am Bahnhof,209,242,33
17112023-1119,Am Bahnhof,157,242,85
09112023-0925,Am Bahnhof,164,242,78
02112023-1235,Am Bahnhof,148,242,94
18112023-0930,Am Bahnhof,199,242,43
01112023-1244,Am Bahnhof,184,242,58
28102023-1945,Am Bahnhof,162,242,80
03112023-1530,Am Bahnhof,167,242,75
27102023-1715,Am Bahnhof,159,242,83
26102023-1840,Am Bahnhof,178,242,64
07112023-0915,Am Bahnhof,168,242,74
27102023-1450,Am Bahnhof,116,242,126
30102023-1231,Am Bahnhof,162,242,80
26102023-1605,Am Bahnhof,113,242,129
13112023-1820,Am Bahnhof,203,242,39
03112023-1350,Am Bahnhof,170,242,72
30102023-1004,Am Bahnhof,173,242,69
31102023-1939,Am Bahnhof,219,242,23
06112023-1125,Am Bahnhof,166,242,76
14112023-0941,Am Bahnhof,134,242,108
09112023-2025,Am Bahnhof,191,242,51
29102023-1520,Am Bahnhof,140,242,102
10112023-1815,Am Bahnhof,172,242,70
15112023-1719,Am Bahnhof,176,242,66
07112023-2005,Am Bahnhof,205,242,37
13112023-1439,Am Bahnhof,175,242,67
02112023-1049,Am Bahnhof,149,242,93
14112023-1055,Am Bahnhof,127,242,115
15112023-1530,Am Bahnhof,153,242,89
17112023-2015,Am Bahnhof,152,242,90
28102023-1500,Am Bahnhof,133,242,109
02112023-1925,Am Bahnhof,209,242,33
02112023-1216,Am Bahnhof,151,242,91
12112023-1016,Am Bahnhof,167,242,75
31102023-1121,Am Bahnhof,152,242,90
19112023-1616,Am Bahnhof,179,242,63
18112023-1345,Am Bahnhof,153,242,89
18112023-1744,Am Bahnhof,154,242,88
06112023-1750,Am Bahnhof,209,242,33
07112023-1725,Am Bahnhof,195,242,47
11112023-0950,Am Bahnhof,179,242,63
15112023-1800,Am Bahnhof,176,242,66
04112023-1950,Am Bahnhof,169,242,73
30102023-1629,Am Bahnhof,181,242,61
16112023-2005,Am Bahnhof,189,242,53
31102023-1614,Am Bahnhof,169,242,73
09112023-2040,Am Bahnhof,194,242,48
20112023-1640,Am Bahnhof,193,242,49
15112023-1740,Am Bahnhof,174,242,68
27102023-1750,Am Bahnhof,171,242,71
27102023-1940,Am Bahnhof,171,242,71
26102023-1121,Am Bahnhof,96,242,146
26102023-1011,Am Bahnhof,154,242,88
14112023-1236,Am Bahnhof,131,242,111
05112023-0930,Am Bahnhof,198,242,44
18112023-1820,Am Bahnhof,159,242,83
05112023-1936,Am Bahnhof,197,242,45
25102023-1725,Am Bahnhof,165,242,77
29102023-0946,Am Bahnhof,196,242,46
06112023-0859,Am Bahnhof,182,242,60
05112023-1011,Am Bahnhof,189,242,53
04112023-2101,Am Bahnhof,164,242,78
26102023-1344,Am Bahnhof,95,242,147
01112023-1230,Am Bahnhof,184,242,58
20112023-1620,Am Bahnhof,172,242,70
05112023-1136,Am Bahnhof,152,242,90
30102023-1906,Am Bahnhof,208,242,34
13112023-1625,Am Bahnhof,187,242,55
28102023-1050,Am Bahnhof,174,242,68
19112023-0946,Am Bahnhof,206,242,36
02112023-1631,Am Bahnhof,177,242,65
25102023-2051,Am Bahnhof,201,242,41
05112023-1530,Am Bahnhof,149,242,93
04112023-1405,Am Bahnhof,152,242,90
06112023-1250,Am Bahnhof,175,242,67
02112023-2000,Am Bahnhof,210,242,32
12112023-1840,Am Bahnhof,198,242,44
18112023-1935,Am Bahnhof,158,242,84
12112023-2015,Am Bahnhof,205,242,37
20112023-0939,Am Bahnhof,182,242,60
27102023-1634,Am Bahnhof,149,242,93
13112023-1759,Am Bahnhof,202,242,40
04112023-1610,Am Bahnhof,151,242,91
20112023-1245,Am Bahnhof,168,242,74
10112023-1820,Am Bahnhof,171,242,71
13112023-1620,Am Bahnhof,187,242,55
20112023-1836,Am Bahnhof,204,242,38
02112023-1904,Am Bahnhof,203,242,39
18112023-0944,Am Bahnhof,193,242,49
02112023-1535,Am Bahnhof,167,242,75
19112023-1731,Am Bahnhof,192,242,50
15112023-1420,Am Bahnhof,153,242,89
18112023-1830,Am Bahnhof,159,242,83
18112023-1919,Am Bahnhof,159,242,83
30102023-1950,Am Bahnhof,202,242,40
26102023-1129,Am Bahnhof,96,242,146
19112023-1035,Am Bahnhof,185,242,57
11112023-1835,Am Bahnhof,170,242,72
08112023-1746,Am Bahnhof,186,242,56
04112023-1210,Am Bahnhof,163,242,79
02112023-2025,Am Bahnhof,210,242,32
20112023-1120,Am Bahnhof,163,242,79
01112023-0934,Am Bahnhof,184,242,58
14112023-1915,Am Bahnhof,165,242,77
26102023-1546,Am Bahnhof,102,242,140
13112023-1825,Am Bahnhof,204,242,38
01112023-0925,Am Bahnhof,184,242,58
19112023-0930,Am Bahnhof,208,242,34
28102023-2029,Am Bahnhof,156,242,86
09112023-1351,Am Bahnhof,161,242,81
18112023-1521,Am Bahnhof,139,242,103
29102023-1730,Am Bahnhof,172,242,70
18112023-1420,Am Bahnhof,143,242,99
25102023-1855,Am Bahnhof,187,242,55
31102023-1530,Am Bahnhof,170,242,72
25102023-1914,Am Bahnhof,189,242,53
20112023-1340,Am Bahnhof,162,242,80
29102023-1035,Am Bahnhof,156,242,86
01112023-1340,Am Bahnhof,125,242,117
20112023-2010,Am Bahnhof,201,242,41
31102023-1610,Am Bahnhof,169,242,73
19112023-1845,Am Bahnhof,204,242,38
07112023-1536,Am Bahnhof,163,242,79
26102023-1644,Am Bahnhof,138,242,104
05112023-1426,Am Bahnhof,145,242,97
13112023-1524,Am Bahnhof,180,242,62
17112023-1944,Am Bahnhof,159,242,83
29102023-1640,Am Bahnhof,153,242,89
28102023-1434,Am Bahnhof,134,242,108
07112023-1935,Am Bahnhof,204,242,38
26102023-1720,Am Bahnhof,152,242,90
09112023-1040,Am Bahnhof,150,242,92
30102023-2010,Am Bahnhof,199,242,43
10112023-1630,Am Bahnhof,177,242,65
15112023-1840,Am Bahnhof,177,242,65
14112023-1450,Am Bahnhof,148,242,94
12112023-2009,Am Bahnhof,204,242,38
06112023-1245,Am Bahnhof,174,242,68
04112023-1925,Am Bahnhof,170,242,72
01112023-1814,Am Bahnhof,198,242,44
31102023-1525,Am Bahnhof,169,242,73
10112023-0935,Am Bahnhof,163,242,79
17112023-1834,Am Bahnhof,182,242,60
10112023-1911,Am Bahnhof,169,242,73
04112023-1644,Am Bahnhof,158,242,84
15112023-1550,Am Bahnhof,162,242,80
19112023-1120,Am Bahnhof,173,242,69
16112023-1735,Am Bahnhof,196,242,46
30102023-1150,Am Bahnhof,160,242,82
02112023-1751,Am Bahnhof,195,242,47
03112023-1240,Am Bahnhof,170,242,72
11112023-0945,Am Bahnhof,183,242,59
27102023-1521,Am Bahnhof,119,242,123
05112023-0950,Am Bahnhof,196,242,46
09112023-1751,Am Bahnhof,177,242,65
08112023-1151,Am Bahnhof,171,242,71
29102023-1759,Am Bahnhof,181,242,61
16112023-1740,Am Bahnhof,198,242,44
19112023-1040,Am Bahnhof,184,242,58
07112023-1830,Am Bahnhof,199,242,43
06112023-1020,Am Bahnhof,168,242,74
17112023-1739,Am Bahnhof,187,242,55
14112023-1634,Am Bahnhof,160,242,82
03112023-1831,Am Bahnhof,191,242,51
17112023-1546,Am Bahnhof,175,242,67
01112023-1749,Am Bahnhof,192,242,50
07112023-1205,Am Bahnhof,156,242,86
10112023-2051,Am Bahnhof,172,242,70
26102023-1820,Am Bahnhof,175,242,67
27102023-1516,Am Bahnhof,121,242,121
03112023-1840,Am Bahnhof,191,242,51
29102023-1745,Am Bahnhof,176,242,66
17112023-1724,Am Bahnhof,189,242,53
16112023-1629,Am Bahnhof,194,242,48
29102023-1635,Am Bahnhof,153,242,89
11112023-0940,Am Bahnhof,184,242,58
30102023-1749,Am Bahnhof,200,242,42
03112023-1900,Am Bahnhof,186,242,56
18112023-1125,Am Bahnhof,160,242,82
05112023-1230,Am Bahnhof,153,242,89
13112023-1851,Am Bahnhof,205,242,37
11112023-1235,Am Bahnhof,158,242,84
01112023-1850,Am Bahnhof,196,242,46
10112023-1224,Am Bahnhof,161,242,81
02112023-1846,Am Bahnhof,202,242,40
13112023-2026,Am Bahnhof,200,242,42
05112023-1844,Am Bahnhof,197,242,45
31102023-1415,Am Bahnhof,161,242,81
17112023-1341,Am Bahnhof,173,242,69
19112023-1930,Am Bahnhof,214,242,28
02112023-1841,Am Bahnhof,201,242,41
17112023-1925,Am Bahnhof,162,242,80
16112023-1450,Am Bahnhof,162,242,80
20112023-1015,Am Bahnhof,182,242,60
12112023-1040,Am Bahnhof,162,242,80
04112023-1105,Am Bahnhof,179,242,63
10112023-1045,Am Bahnhof,155,242,87
20112023-1740,Am Bahnhof,196,242,46
12112023-1510,Am Bahnhof,162,242,80
12112023-2035,Am Bahnhof,208,242,34
01112023-1820,Am Bahnhof,196,242,46
11112023-2006,Am Bahnhof,158,242,84
27102023-1950,Am Bahnhof,167,242,75
17112023-1055,Am Bahnhof,158,242,84
07112023-0935,Am Bahnhof,166,242,76
17112023-0945,Am Bahnhof,164,242,78
16112023-1935,Am Bahnhof,186,242,56
14112023-1340,Am Bahnhof,138,242,104
03112023-1115,Am Bahnhof,173,242,69
03112023-1215,Am Bahnhof,170,242,72
09112023-1525,Am Bahnhof,166,242,76
10112023-1009,Am Bahnhof,158,242,84
18112023-1631,Am Bahnhof,147,242,95
06112023-1041,Am Bahnhof,167,242,75
18112023-1736,Am Bahnhof,153,242,89
02112023-1851,Am Bahnhof,202,242,40
09112023-1145,Am Bahnhof,145,242,97
26102023-2051,Am Bahnhof,184,242,58
12112023-1740,Am Bahnhof,184,242,58
01112023-1840,Am Bahnhof,195,242,47
05112023-1544,Am Bahnhof,154,242,88
31102023-1959,Am Bahnhof,217,242,25
28102023-1941,Am Bahnhof,163,242,79
25102023-1535,Am Bahnhof,107,242,135
12112023-1931,Am Bahnhof,202,242,40
10112023-1545,Am Bahnhof,170,242,72
15112023-1940,Am Bahnhof,184,242,58
07112023-1035,Am Bahnhof,157,242,85
20112023-1536,Am Bahnhof,161,242,81
04112023-1715,Am Bahnhof,170,242,72
11112023-1250,Am Bahnhof,156,242,86
07112023-1944,Am Bahnhof,204,242,38
11112023-1025,Am Bahnhof,170,242,72
08112023-0859,Am Bahnhof,175,242,67
26102023-1630,Am Bahnhof,135,242,107
07112023-1810,Am Bahnhof,195,242,47
19112023-1630,Am Bahnhof,184,242,58
18112023-1551,Am Bahnhof,145,242,97
26102023-0945,Am Bahnhof,161,242,81
19112023-1030,Am Bahnhof,185,242,57
28102023-0940,Am Bahnhof,198,242,44
29102023-1221,Am Bahnhof,121,242,121
15112023-1001,Am Bahnhof,145,242,97
14112023-0906,Am Bahnhof,143,242,99
05112023-1535,Am Bahnhof,150,242,92
01112023-1140,Am Bahnhof,184,242,58
27102023-1916,Am Bahnhof,175,242,67
29102023-1210,Am Bahnhof,119,242,123
25102023-1851,Am Bahnhof,186,242,56
18112023-1140,Am Bahnhof,157,242,85
02112023-1516,Am Bahnhof,163,242,79
30102023-0924,Am Bahnhof,180,242,62
07112023-2010,Am Bahnhof,205,242,37
03112023-2045,Am Bahnhof,174,242,68
12112023-1129,Am Bahnhof,148,242,94
09112023-1435,Am Bahnhof,162,242,80
05112023-1921,Am Bahnhof,196,242,46
11112023-1850,Am Bahnhof,168,242,74
10112023-1200,Am Bahnhof,156,242,86
26102023-1314,Am Bahnhof,92,242,150
28102023-1544,Am Bahnhof,141,242,101
07112023-1230,Am Bahnhof,155,242,87
24102023-2101,Am Bahnhof,205,242,37
27102023-1244,Am Bahnhof,103,242,139
02112023-2020,Am Bahnhof,209,242,33
02112023-2040,Am Bahnhof,210,242,32
11112023-1610,Am Bahnhof,158,242,84
09112023-1729,Am Bahnhof,176,242,66
05112023-1525,Am Bahnhof,149,242,93
13112023-1105,Am Bahnhof,157,242,85
07112023-2049,Am Bahnhof,209,242,33
15112023-0925,Am Bahnhof,144,242,98
27102023-1234,Am Bahnhof,103,242,139
01112023-1924,Am Bahnhof,201,242,41
15112023-1914,Am Bahnhof,181,242,61
12112023-2005,Am Bahnhof,203,242,39
04112023-1331,Am Bahnhof,157,242,85
18112023-1014,Am Bahnhof,184,242,58
07112023-0925,Am Bahnhof,168,242,74
10112023-1826,Am Bahnhof,170,242,72
03112023-1245,Am Bahnhof,170,242,72
14112023-1500,Am Bahnhof,149,242,93
29102023-1550,Am Bahnhof,141,242,101
31102023-1456,Am Bahnhof,164,242,78
10112023-1416,Am Bahnhof,160,242,82
18112023-2049,Am Bahnhof,158,242,84
26102023-1450,Am Bahnhof,92,242,150
20112023-1249,Am Bahnhof,169,242,73
13112023-2051,Am Bahnhof,202,242,40
07112023-1541,Am Bahnhof,163,242,79
30102023-1210,Am Bahnhof,161,242,81
04112023-2000,Am Bahnhof,170,242,72
05112023-1805,Am Bahnhof,194,242,48
06112023-1000,Am Bahnhof,171,242,71
05112023-1634,Am Bahnhof,169,242,73
06112023-1105,Am Bahnhof,167,242,75
06112023-1130,Am Bahnhof,164,242,78
27102023-1250,Am Bahnhof,103,242,139
10112023-1520,Am Bahnhof,162,242,80
12112023-1845,Am Bahnhof,200,242,42
12112023-1334,Am Bahnhof,155,242,87
09112023-1540,Am Bahnhof,165,242,77
17112023-0929,Am Bahnhof,166,242,76
20112023-1425,Am Bahnhof,159,242,83
27102023-1410,Am Bahnhof,99,242,143
08112023-1441,Am Bahnhof,157,242,85
13112023-1515,Am Bahnhof,179,242,63
04112023-1755,Am Bahnhof,171,242,71
03112023-2015,Am Bahnhof,173,242,69
18112023-1725,Am Bahnhof,157,242,85
06112023-1940,Am Bahnhof,206,242,36
03112023-1740,Am Bahnhof,191,242,51
08112023-2020,Am Bahnhof,196,242,46
25102023-2019,Am Bahnhof,199,242,43
29102023-0915,Am Bahnhof,198,242,44
12112023-1535,Am Bahnhof,158,242,84
08112023-1015,Am Bahnhof,164,242,78
05112023-1141,Am Bahnhof,151,242,91
27102023-2045,Am Bahnhof,165,242,77
10112023-1124,Am Bahnhof,154,242,88
20112023-0945,Am Bahnhof,182,242,60
31102023-1844,Am Bahnhof,213,242,29
05112023-2045,Am Bahnhof,208,242,34
02112023-1126,Am Bahnhof,150,242,92
31102023-1405,Am Bahnhof,160,242,82
02112023-2014,Am Bahnhof,209,242,33
31102023-1025,Am Bahnhof,159,242,83
20112023-1825,Am Bahnhof,201,242,41
26102023-1116,Am Bahnhof,101,242,141
07112023-1040,Am Bahnhof,156,242,86
13112023-1315,Am Bahnhof,175,242,67
04112023-1009,Am Bahnhof,188,242,54
31102023-1425,Am Bahnhof,163,242,79
14112023-2020,Am Bahnhof,164,242,78
04112023-1639,Am Bahnhof,156,242,86
08112023-1446,Am Bahnhof,156,242,86
15112023-1534,Am Bahnhof,157,242,85
14112023-1435,Am Bahnhof,146,242,96
25102023-1705,Am Bahnhof,160,242,82
28102023-0920,Am Bahnhof,200,242,42
31102023-1850,Am Bahnhof,217,242,25
02112023-0910,Am Bahnhof,172,242,70
28102023-1310,Am Bahnhof,134,242,108
20112023-0950,Am Bahnhof,182,242,60
15112023-1925,Am Bahnhof,184,242,58
19112023-1125,Am Bahnhof,173,242,69
12112023-1615,Am Bahnhof,164,242,78
16112023-1431,Am Bahnhof,162,242,80
03112023-1640,Am Bahnhof,183,242,59
11112023-1536,Am Bahnhof,154,242,88
01112023-1746,Am Bahnhof,193,242,49
31102023-1720,Am Bahnhof,199,242,43
14112023-1855,Am Bahnhof,167,242,75
14112023-2046,Am Bahnhof,174,242,68
27102023-1550,Am Bahnhof,125,242,117
15112023-1046,Am Bahnhof,137,242,105
06112023-1225,Am Bahnhof,177,242,65
11112023-1119,Am Bahnhof,165,242,77
09112023-1621,Am Bahnhof,172,242,70
31102023-0940,Am Bahnhof,162,242,80
15112023-2025,Am Bahnhof,189,242,53
28102023-1320,Am Bahnhof,134,242,108
11112023-0934,Am Bahnhof,184,242,58
29102023-1614,Am Bahnhof,151,242,91
30102023-1310,Am Bahnhof,154,242,88
10112023-1241,Am Bahnhof,162,242,80
06112023-1824,Am Bahnhof,209,242,33
02112023-0925,Am Bahnhof,163,242,79
10112023-1255,Am Bahnhof,160,242,82
17112023-1521,Am Bahnhof,175,242,67
29102023-1116,Am Bahnhof,140,242,102
27102023-1320,Am Bahnhof,104,242,138
20112023-1945,Am Bahnhof,210,242,32
29102023-1930,Am Bahnhof,193,242,49
14112023-1226,Am Bahnhof,129,242,113
16112023-1529,Am Bahnhof,172,242,70
10112023-1840,Am Bahnhof,169,242,73
14112023-1651,Am Bahnhof,163,242,79
20112023-1201,Am Bahnhof,168,242,74
30102023-0940,Am Bahnhof,178,242,64
10112023-1956,Am Bahnhof,164,242,78
27102023-1349,Am Bahnhof,101,242,141
04112023-2035,Am Bahnhof,168,242,74
28102023-1350,Am Bahnhof,133,242,109
12112023-1640,Am Bahnhof,168,242,74
04112023-1545,Am Bahnhof,143,242,99
09112023-1829,Am Bahnhof,176,242,66
16112023-1544,Am Bahnhof,175,242,67
