timestamp,name,free_spaces,max_spaces,occupied_spaces
06112023-1920,NeustÃ€dter Tor,654,870,216
15112023-1750,NeustÃ€dter Tor,464,870,406
17112023-2046,NeustÃ€dter Tor,674,870,196
31102023-1105,NeustÃ€dter Tor,289,870,581
26102023-1506,NeustÃ€dter Tor,453,870,417
28102023-1830,NeustÃ€dter Tor,515,870,355
14112023-0931,NeustÃ€dter Tor,470,870,400
04112023-1200,NeustÃ€dter Tor,197,870,673
11112023-2036,NeustÃ€dter Tor,711,870,159
16112023-1744,NeustÃ€dter Tor,434,870,436
14112023-1940,NeustÃ€dter Tor,651,870,219
12112023-1655,NeustÃ€dter Tor,768,870,102
17112023-1210,NeustÃ€dter Tor,284,870,586
06112023-1650,NeustÃ€dter Tor,538,870,332
15112023-1130,NeustÃ€dter Tor,179,870,691
14112023-1835,NeustÃ€dter Tor,541,870,329
09112023-1820,NeustÃ€dter Tor,518,870,352
03112023-2101,NeustÃ€dter Tor,707,870,163
09112023-2001,NeustÃ€dter Tor,697,870,173
12112023-1225,NeustÃ€dter Tor,775,870,95
10112023-2100,NeustÃ€dter Tor,719,870,151
16112023-1441,NeustÃ€dter Tor,435,870,435
07112023-1025,NeustÃ€dter Tor,402,870,468
27102023-1200,NeustÃ€dter Tor,470,870,400
31102023-0949,NeustÃ€dter Tor,412,870,458
13112023-1750,NeustÃ€dter Tor,561,870,309
02112023-1425,NeustÃ€dter Tor,483,870,387
11112023-1635,NeustÃ€dter Tor,234,870,636
08112023-1835,NeustÃ€dter Tor,611,870,259
31102023-1131,NeustÃ€dter Tor,327,870,543
02112023-0936,NeustÃ€dter Tor,422,870,448
27102023-1945,NeustÃ€dter Tor,660,870,210
26102023-0936,NeustÃ€dter Tor,740,870,130
17112023-1626,NeustÃ€dter Tor,383,870,487
10112023-1831,NeustÃ€dter Tor,543,870,327
07112023-0930,NeustÃ€dter Tor,497,870,373
07112023-1835,NeustÃ€dter Tor,568,870,302
28102023-1535,NeustÃ€dter Tor,186,870,684
09112023-1431,NeustÃ€dter Tor,512,870,358
18112023-1929,NeustÃ€dter Tor,583,870,287
11112023-1600,NeustÃ€dter Tor,148,870,722
10112023-1750,NeustÃ€dter Tor,468,870,402
05112023-1046,NeustÃ€dter Tor,748,870,122
19112023-1000,NeustÃ€dter Tor,776,870,94
19112023-1214,NeustÃ€dter Tor,754,870,116
07112023-1050,NeustÃ€dter Tor,369,870,501
05112023-0946,NeustÃ€dter Tor,789,870,81
11112023-1846,NeustÃ€dter Tor,537,870,333
01112023-1150,NeustÃ€dter Tor,203,870,667
04112023-1230,NeustÃ€dter Tor,189,870,681
17112023-1815,NeustÃ€dter Tor,480,870,390
03112023-0949,NeustÃ€dter Tor,490,870,380
08112023-1250,NeustÃ€dter Tor,351,870,519
27102023-1129,NeustÃ€dter Tor,463,870,407
29102023-1130,NeustÃ€dter Tor,779,870,91
18112023-1850,NeustÃ€dter Tor,478,870,392
08112023-1100,NeustÃ€dter Tor,280,870,590
09112023-1640,NeustÃ€dter Tor,491,870,379
15112023-1055,NeustÃ€dter Tor,199,870,671
03112023-0909,NeustÃ€dter Tor,565,870,305
13112023-1644,NeustÃ€dter Tor,540,870,330
15112023-1349,NeustÃ€dter Tor,429,870,441
20112023-2019,NeustÃ€dter Tor,709,870,161
31102023-1934,NeustÃ€dter Tor,675,870,195
18112023-1246,NeustÃ€dter Tor,94,870,776
18112023-1636,NeustÃ€dter Tor,88,870,782
16112023-1140,NeustÃ€dter Tor,234,870,636
